channelID	time	energy	tot
35	862953956782	1.84303	303218
35	863000630058	7.19604	299942
349	863000629347	9.75006	300652
342	863028109364	3.08478	305635
46	863028112105	2.09418	302895
47	863028108786	5.33401	301214
343	863028122428	1.62454	307571
349	863032665977	4.26342	304022
35	863032664604	21.9247	300395
33	863032668824	1.29773	306176
342	863107306276	2.78561	303724
47	863107304868	18.569	300131
35	863107314919	1.25969	305081
47	863178314229	3.61049	305771
342	863178313725	2.32366	306275
349	863296898073	5.4279	301926
35	863296903333	1.8347	306666
342	863542653820	11.054	301179
47	863542654839	5.34837	300160
343	863556720217	5.05886	299782
46	863556720671	8.23279	299328
35	863695226460	7.91283	298539
349	863695229089	1.26434	305911
46	863803813942	2.0597	306058
343	863803816043	1.27377	303957
47	863836951964	1.91265	303036
343	863836950152	7.62071	299847
342	863836950724	6.56515	299276
46	863836960576	0.908722	304424
343	863888999959	12.2966	300040
46	863889004048	3.26691	300952
35	863978504940	7.45578	300060
349	863978506183	2.38779	303816
35	863984992154	5.23911	302845
349	863984992368	4.06063	302631
349	864125958993	4.11872	301007
35	864125958818	5.14114	301182
342	864141776838	2.24356	303162
47	864141776548	5.51019	303451
47	864188401138	12.8922	298862
342	864188403078	2.89108	301922
35	864308807971	2.95504	302029
349	864308807990	2.32558	307009
349	864309478999	9.4429	301000
35	864309489840	1.45804	305160
342	864322130981	2.00303	304019
47	864322131514	1.61735	303486
46	864358723808	7.17966	301192
343	864358730184	1.33693	304815
343	864505767086	2.553	302914
46	864505768981	1.47733	306018
35	864570992307	5.9422	302693
349	864570991195	8.26052	298805
46	864605152360	3.70836	302640
343	864605151424	4.83631	303575
47	864608897592	1.71054	302408
342	864608895663	1.31097	304337
349	864653867374	4.8434	302625
35	864653882571	1.56729	302428
349	864755787521	3.07978	302479
35	864755804455	1.23	305544
349	864815871046	2.7269	303954
35	864815873744	2.10957	306255
47	864816804110	7.45178	300890
342	864816805093	3.48834	304906
35	864897344779	2.31314	305221
349	864897344324	2.53266	305676
47	865038988807	1.76698	306193
342	865038992640	1.33392	307360
343	865046154260	2.93476	305740
46	865046153305	5.86499	301695
47	865098981857	5.54263	298143
342	865098988407	1.51037	306593
35	865319944878	4.23701	300121
349	865319944993	2.14714	305007
47	865446297959	1.28384	302040
342	865446311115	1.12422	303884
349	865899161776	3.87471	303223
47	865899231769	7.78368	298230
342	865899227311	4.86744	302689
47	865943315563	13.1092	299436
342	865943324807	1.79241	305193
45	865943323105	1.67784	306894
46	865987630827	5.989	299173
343	865987630532	3.48125	304468
47	865992801739	6.5468	298261
342	865992800981	5.60142	299019
47	866044640913	10.9861	299087
342	866044644906	1.55521	305094
343	866099328207	1.79208	306793
46	866099337737	1.12404	302262
47	866110329530	4.45947	300470
342	866110327865	5.70054	302134
47	866240054004	7.64154	300996
342	866240056076	3.43124	303924
343	866274180440	1.61832	304560
46	866274193528	1.531	306472
343	866275547249	12.4331	302750
46	866275564077	1.49545	305922
35	866536912339	3.33912	302660
349	866536912696	2.48244	307303
343	866631110919	2.79752	304081
46	866631112737	2.455	302262
47	866634328097	7.12826	301902
342	866634327376	5.35603	302624
35	866842849547	5.10921	300453
349	866842849325	4.45319	300674
46	867057137551	11.3677	297448
343	867057139898	2.19088	305101
342	867210486115	1.35682	303884
47	867210485848	1.15271	304152
47	867346130257	3.88221	299742
342	867346134321	1.43521	305678
35	867514591366	4.47835	303633
349	867514590594	6.1315	299406
343	867545381012	1.73392	303987
46	867545384005	1.17911	305994
47	867649570971	3.23468	304029
342	867649582791	1.60007	307208
342	867793477388	5.36749	302611
47	867793484261	1.44946	305739
35	867835611550	12.6411	298450
349	867835612313	7.39418	302686
349	867887141811	2.40447	303188
35	867887140102	6.50116	299897
349	867902513951	2.15212	306048
35	867902513474	2.0542	306525
46	868016971498	3.54992	303501
343	868016968367	26.9898	301633
341	868016974321	0.971413	305678
343	868176966359	11.1688	298640
46	868176968583	3.18483	306416
343	868249109231	7.95623	300769
46	868249110671	2.70772	304328
35	868286019695	15.4944	300304
349	868286020630	2.85518	304370
46	868587491943	3.18789	303056
343	868587497739	1.54427	307260
47	868689713445	2.49506	301554
342	868689716618	1.89584	303382
47	868718126804	10.0498	298196
45	868718131333	1.34055	303667
342	868718131470	1.40239	303530
35	868718141458	0.765972	303541
349	869010011370	1.50523	303629
35	869010015904	1.04677	304095
47	869031420774	2.28854	304226
342	869031423727	1.55056	306272
343	869142431064	2.58188	303936
342	869142430060	4.47881	304939
47	869142434465	2.42529	305535
35	869381473954	10.179	301046
349	869381480804	1.99169	304195
46	869523316864	4.44219	303136
343	869523316008	5.2052	303991
35	869709478378	2.04106	306622
349	869709482421	1.52557	307578
47	869807241977	4.44374	303022
342	869807245253	1.88093	304746
342	869936922852	8.59236	302147
47	869936923381	8.45454	301619
342	870048746020	17.4288	298979
47	870048749101	2.63971	305899
349	870159581515	1.81765	303485
35	870159584172	1.53642	305827
35	870266137885	6.36141	302115
342	870266137039	5.29781	302961
47	870266139066	3.83988	300933
46	870499508751	3.4737	301249
343	870499507409	6.3664	302590
349	870587729060	3.05543	300939
35	870587728137	15.9432	296862
33	870587745128	1.03076	304871
47	870635012141	5.50299	302858
342	870635012800	3.09103	302199
349	870806215039	3.94915	299961
35	870806214970	4.5284	300029
343	871048378472	6.39772	301528
46	871048379336	7.39769	300664
342	871106389328	5.5713	300672
47	871106392116	1.52455	302884
342	871113312952	3.27982	307048
47	871113313056	5.29678	301943
35	871196416428	6.29513	303572
349	871196417144	2.51733	302855
35	871215404831	7.58541	300168
349	871215404472	5.68703	300527
343	871246236449	3.81931	303551
46	871246243406	1.58486	306593
35	871304392327	7.16693	297672
349	871304392509	6.16933	302491
46	871333361543	13.7908	298456
343	871333363311	1.17826	306688
47	871504287868	2.29671	302131
342	871504285257	12.4925	299743
343	871568835236	1.26189	304764
46	871568839715	1.62238	305284
349	871593480240	2.73018	304760
35	871593491128	1.50336	303871
47	871659077268	6.78444	302732
342	871659090981	1.53492	304019
349	871713394802	2.90114	305197
35	871713411572	0.749126	303428
342	871743334780	3.6961	300220
47	871743333908	5.36639	301091
35	871771167732	13.5784	297267
349	871771171277	2.07175	303723
349	871930958829	3.12678	301170
35	871930960263	2.63049	304736
47	871964972527	8.285	302472
342	871964971457	11.7735	298542
35	872201303893	8.77256	301107
349	872201316544	1.29014	303455
46	872268427182	3.34565	302817
343	872268426104	2.89747	303896
46	872362220468	3.48907	304532
343	872362225312	1.74373	304687
47	872477956946	18.271	298053
35	872477962915	1.27078	302084
342	872477958693	3.27024	301306
45	872477963440	2.33786	301559
47	872535475468	3.23888	304532
342	872535473439	8.28185	301561
35	872630889356	5.22109	300644
349	872630894218	1.56861	305781
343	872635248437	4.54056	301562
46	872635249610	2.48643	305390
35	872751806244	4.56495	298755
349	872751806513	4.88607	303486
35	872831688893	15.3408	301107
349	872831688993	5.39664	301007
47	872955424609	4.16462	300391
342	872955422441	25.6902	297559
342	873297192008	4.34213	302991
47	873297191462	6.3651	298538
349	873371970094	2.0462	304905
35	873371975302	1.83179	304697
46	873424993502	3.27446	301497
343	873424992367	5.3928	302632
343	873453373247	4.2588	301753
46	873453373599	4.74723	301400
35	873461417541	1.99384	302459
349	873461424726	1.24581	305274
47	873465951848	2.3831	303151
342	873465960439	1.66038	304561
343	873577946590	5.26798	303409
46	873577948368	3.83952	301631
342	873711909256	5.73297	300743
47	873711920681	1.53227	304319
343	873759046329	9.30579	298671
46	873759051115	2.33638	303885
47	873780500839	13.1595	299161
342	873780502895	2.78833	307104
35	874047333757	2.57529	306243
349	874047336809	1.66197	303191
349	874056452605	4.75178	302395
35	874056453422	3.77353	301578
343	874097604074	12.1256	300925
46	874097605795	4.84283	299205
47	874185644045	3.74901	300954
342	874185642455	5.91139	302545
46	874270138183	7.9628	301817
343	874270137739	8.81442	302260
35	874457485072	3.03782	304928
349	874457493084	1.43228	306916
47	874556041230	5.72452	298769
342	874556039195	17.0985	300804
342	874577675291	1.6305	304708
35	874577674878	3.46267	305121
349	874577673562	4.3546	301437
47	874577681804	1.67559	303196
342	874612069902	5.15591	300097
47	874612069295	16.6895	300704
349	874664741610	3.69364	303389
35	874664741397	7.28938	298602
342	874746745642	6.23183	299358
47	874746757193	1.34665	302807
343	874932935522	6.25989	299478
46	874932936371	4.42725	303628
349	874983234920	2.49954	305079
35	874983234970	7.91436	300029
47	875024061230	6.54764	298769
342	875024059256	28.9199	300743
47	875044731548	1.41984	303451
342	875044739269	1.6599	305731
35	875073651220	3.26917	303780
349	875073653469	1.93459	306530
35	875083430324	2.86084	304675
349	875083427627	16.2799	302372
342	875083439204	1.43731	305795
361	875083439571	1.19797	305428
46	875102524097	31.2906	300903
343	875102524807	4.81108	300193
342	875135364393	3.45608	300607
47	875135364205	8.70471	300794
342	875312658086	1.6563	306913
47	875312668584	1.23676	306415
46	875531496579	2.80785	303421
343	875531495217	3.59284	304782
35	875537360843	2.77445	304156
349	875537359905	5.90312	300094
35	875620915668	3.22512	304331
349	875620918643	2.46078	306357
343	875712802579	4.35625	302420
46	875712804304	3.54475	300696
46	875811295500	10.3982	299500
343	875811297760	2.16924	307239
47	875835219949	9.88524	300050
342	875835219995	6.90115	300004
342	875945830577	9.84837	299422
47	875945832963	2.51772	302036
349	875946553104	1.87562	306896
35	875946567602	1.35539	302398
35	876244578780	9.65993	301220
349	876244585148	1.43599	304851
349	876294626572	3.10484	303427
35	876294625603	12.3913	299396
349	876444197776	4.08599	302224
35	876444199194	3.63855	300805
46	876444667134	3.45291	302866
343	876444666670	4.32941	303329
46	876477916895	1.94219	303105
343	876477915024	1.98514	304975
47	876477914933	7.1129	300066
342	876477914457	4.88193	300542
46	876503287424	1.48817	302576
343	876503286458	2.28731	303541
342	876609592011	2.90897	302988
47	876609590848	16.7911	299152
35	876609595874	1.2556	304126
45	876609601756	1.17892	303244
349	876949013524	8.37208	301475
35	876949013455	11.9625	301544
343	876978277067	18.6346	297932
46	876978285130	1.48566	304870
349	877005048942	3.51947	306057
35	877005056458	1.63117	303541
46	877440165722	3.53192	304278
343	877440163437	3.60723	301562
